,source_city,dest_city,geo_distance_km,measured_latency_ms,physics_latency_ms,is_anomaly
723,Berlin,Vienna,523.5449953624505,7.908743105873707,2.617724976812253,0
724,Berlin,Rome,1182.5461961338704,13.030904867358156,5.912730980669352,0
725,Zurich,Vienna,592.0648666611066,9.393382720369264,2.9603243333055334,0
726,Zurich,Rome,684.1759092144201,10.395725041239132,3.4208795460721007,0
727,Vienna,Rome,764.1671614916593,13.847069046545315,3.8208358074582964,0
728,London,Paris,343.55606034104164,5.75031092125761,1.7177803017052082,0
729,London,Frankfurt,637.7668789118289,11.209556846020856,3.188834394559145,0
730,London,Amsterdam,357.8875011228778,6.351807476318464,1.789437505614389,0
731,London,Berlin,931.5694204688527,11.647010259819783,4.657847102344264,0
732,London,Zurich,776.2341438374208,9.97915687585767,3.881170719187104,0
733,London,Vienna,1235.408027341829,9.49981758267732,6.177040136709145,0
734,London,Rome,1433.7813071157893,12.947563744115302,7.168906535578947,0
735,Paris,Frankfurt,477.89165377032487,10.158363086446316,2.3894582688516244,0
736,Paris,Amsterdam,429.8613896967422,7.947804764553113,2.1493069484837113,0
737,Paris,Berlin,877.4633259175432,15.312818800292877,4.387316629587716,0
738,Paris,Zurich,487.8773490475774,9.889142734595382,2.4393867452378872,0
739,Paris,Vienna,1033.4922772841828,8.401741139467791,5.167461386420914,0
740,Paris,Rome,1105.2801487141146,11.490496496267193,5.526400743570573,0
741,Frankfurt,Amsterdam,363.4216583446053,9.343904757421237,1.8171082917230266,0
742,Frankfurt,Berlin,423.5280249380463,7.978929669059733,2.1176401246902317,0
743,Frankfurt,Zurich,304.1810276161854,4.961679650081006,1.520905138080927,0
744,Frankfurt,Vienna,597.6455836046576,6.358297914372995,2.9882279180232882,0
745,Frankfurt,Rome,958.7278338574287,13.603881994001242,4.793639169287143,0
746,Amsterdam,Berlin,576.0871999159892,8.67293764002193,2.8804359995799462,0
747,Amsterdam,Zurich,612.9263221594731,12.181189125726911,3.0646316107973655,0
748,Amsterdam,Vienna,935.4450575969296,15.314052327294018,4.677225287984648,0
749,Amsterdam,Rome,1295.9496221016386,12.111373251126198,6.4797481105081935,0
750,Berlin,Zurich,669.0830018616773,11.320437128964675,3.3454150093083865,0
751,Berlin,Vienna,523.5449953624505,7.557377363474934,2.617724976812253,0
752,Berlin,Rome,1182.5461961338704,10.282055260309495,5.912730980669352,0
753,Zurich,Vienna,592.0648666611066,8.637312414387344,2.9603243333055334,0
754,Zurich,Rome,684.1759092144201,8.957188276251662,3.4208795460721007,0
755,Vienna,Rome,764.1671614916593,13.77904691193996,3.8208358074582964,0
756,London,Paris,343.55606034104164,6.529280774437533,1.7177803017052082,0
757,London,Frankfurt,637.7668789118289,9.750011305241548,3.188834394559145,0
758,London,Amsterdam,357.8875011228778,7.675777784607028,1.789437505614389,0
759,London,Berlin,931.5694204688527,13.856895449677243,4.657847102344264,0
760,London,Zurich,776.2341438374208,12.333154479218384,3.881170719187104,0
761,London,Vienna,1235.408027341829,12.652903038784146,6.177040136709145,0
762,London,Rome,1433.7813071157893,13.215730637833401,7.168906535578947,0
763,Paris,Frankfurt,477.89165377032487,9.048477467971905,2.3894582688516244,0
764,Paris,Amsterdam,429.8613896967422,7.458804406995623,2.1493069484837113,0
765,Paris,Berlin,877.4633259175432,12.343113154120655,4.387316629587716,0
766,Paris,Zurich,487.8773490475774,10.244401000892417,2.4393867452378872,0
767,Paris,Vienna,1033.4922772841828,10.475788401580443,5.167461386420914,0
768,Paris,Rome,1105.2801487141146,8.192523475569155,5.526400743570573,0
769,Frankfurt,Amsterdam,363.4216583446053,6.411722364106818,1.8171082917230266,0
770,Frankfurt,Berlin,423.5280249380463,7.273533432441055,2.1176401246902317,0
771,Frankfurt,Zurich,304.1810276161854,6.364197062769604,1.520905138080927,0
772,Frankfurt,Vienna,597.6455836046576,8.069742965321561,2.9882279180232882,0
773,Frankfurt,Rome,958.7278338574287,14.668624029236744,4.793639169287143,0
774,Amsterdam,Berlin,576.0871999159892,11.009245848831705,2.8804359995799462,0
775,Amsterdam,Zurich,612.9263221594731,10.302203830707198,3.0646316107973655,0
776,Amsterdam,Vienna,935.4450575969296,13.74152678152886,4.677225287984648,0
777,Amsterdam,Rome,1295.9496221016386,9.545544495666107,6.4797481105081935,0
778,Berlin,Zurich,669.0830018616773,9.664901750983907,3.3454150093083865,0
779,Berlin,Vienna,523.5449953624505,10.40083442131933,2.617724976812253,0
780,Berlin,Rome,1182.5461961338704,10.757576803881022,5.912730980669352,0
781,Zurich,Vienna,592.0648666611066,10.243917419354432,2.9603243333055334,0
782,Zurich,Rome,684.1759092144201,7.954612781300457,3.4208795460721007,0
783,Vienna,Rome,764.1671614916593,9.305204451977328,3.8208358074582964,0
784,London,Paris,343.55606034104164,6.163715944777657,1.7177803017052082,0
785,London,Frankfurt,637.7668789118289,8.192941842743142,3.188834394559145,0
786,London,Amsterdam,357.8875011228778,5.1811021028534565,1.789437505614389,0
787,London,Berlin,931.5694204688527,12.538992702347926,4.657847102344264,0
788,London,Zurich,776.2341438374208,12.380996878099378,3.881170719187104,0
789,London,Vienna,1235.408027341829,9.194898875430448,6.177040136709145,0
790,London,Rome,1433.7813071157893,9.619844203676916,7.168906535578947,0
791,Paris,Frankfurt,477.89165377032487,9.57551394077375,2.3894582688516244,0
792,Paris,Amsterdam,429.8613896967422,7.374714578655216,2.1493069484837113,0
793,Paris,Berlin,877.4633259175432,12.05058764521605,4.387316629587716,0
794,Paris,Zurich,487.8773490475774,9.459204295714937,2.4393867452378872,0
795,Paris,Vienna,1033.4922772841828,8.090246836323741,5.167461386420914,0
796,Paris,Rome,1105.2801487141146,8.358546346575798,5.526400743570573,0
797,Frankfurt,Amsterdam,363.4216583446053,4.851439702329295,1.8171082917230266,0
798,Frankfurt,Berlin,423.5280249380463,9.131872718047072,2.1176401246902317,0
799,Frankfurt,Zurich,304.1810276161854,6.148217690127238,1.520905138080927,0
